,Molecule-Batch ID,SMDC_ID_Lot,name,collection,plate,well
527,AVI-0002126-001,SMDC-917299-1,454,SMDC Monophore,SMDC-MPHORE-384-2-02,K10
528,AVI-0001941-001,SMDC-917221-1,375,SMDC Monophore,SMDC-MPHORE-384-2-02,K11
529,AVI-0001922-001,SMDC-917300-1,455,SMDC Monophore,SMDC-MPHORE-384-2-02,K12
530,AVI-0001978-001,SMDC-917222-1,376,SMDC Monophore,SMDC-MPHORE-384-2-02,K13
531,AVI-0002098-001,SMDC-917301-1,456,SMDC Monophore,SMDC-MPHORE-384-2-02,K14
532,AVI-0001983-001,SMDC-917223-1,377,SMDC Monophore,SMDC-MPHORE-384-2-02,K15
533,AVI-0001986-001,SMDC-917302-1,457,SMDC Monophore,SMDC-MPHORE-384-2-02,K16
534,AVI-0002059-001,SMDC-917224-1,378,SMDC Monophore,SMDC-MPHORE-384-2-02,K17
535,AVI-0002023-001,SMDC-917303-1,458,SMDC Monophore,SMDC-MPHORE-384-2-02,K18
536,AVI-0001841-001,SMDC-917225-1,379,SMDC Monophore,SMDC-MPHORE-384-2-02,K19
537,AVI-0002060-001,SMDC-917304-1,459,SMDC Monophore,SMDC-MPHORE-384-2-02,K20
538,AVI-0001863-001,SMDC-917226-1,380,SMDC Monophore,SMDC-MPHORE-384-2-02,K21
539,AVI-0001874-001,SMDC-917305-1,460,SMDC Monophore,SMDC-MPHORE-384-2-02,K22
540,AVI-0001965-001,SMDC-917376-1,531,SMDC Monophore,SMDC-MPHORE-384-2-02,L03
541,AVI-0002051-001,SMDC-917456-1,611,SMDC Monophore,SMDC-MPHORE-384-2-02,L04
542,AVI-0001916-001,SMDC-917377-1,532,SMDC Monophore,SMDC-MPHORE-384-2-02,L05
543,AVI-0002027-001,SMDC-917457-1,612,SMDC Monophore,SMDC-MPHORE-384-2-02,L06
544,AVI-0001917-001,SMDC-917378-1,533,SMDC Monophore,SMDC-MPHORE-384-2-02,L07
545,AVI-0002095-001,SMDC-917458-1,613,SMDC Monophore,SMDC-MPHORE-384-2-02,L08
546,AVI-0002046-001,SMDC-917379-1,534,SMDC Monophore,SMDC-MPHORE-384-2-02,L09
547,AVI-0002024-001,SMDC-917459-1,614,SMDC Monophore,SMDC-MPHORE-384-2-02,L10
548,AVI-0001918-001,SMDC-917380-1,535,SMDC Monophore,SMDC-MPHORE-384-2-02,L11
549,AVI-0001903-001,SMDC-917460-1,615,SMDC Monophore,SMDC-MPHORE-384-2-02,L12
550,AVI-0002144-001,SMDC-917381-1,536,SMDC Monophore,SMDC-MPHORE-384-2-02,L13
551,AVI-0001932-001,SMDC-917461-1,616,SMDC Monophore,SMDC-MPHORE-384-2-02,L14
552,AVI-0002142-001,SMDC-917382-1,537,SMDC Monophore,SMDC-MPHORE-384-2-02,L15
553,AVI-0002117-001,SMDC-917462-1,617,SMDC Monophore,SMDC-MPHORE-384-2-02,L16
554,AVI-0002061-001,SMDC-917383-1,538,SMDC Monophore,SMDC-MPHORE-384-2-02,L17
555,AVI-0002134-001,SMDC-917463-1,618,SMDC Monophore,SMDC-MPHORE-384-2-02,L18
556,AVI-0001891-001,SMDC-917384-1,539,SMDC Monophore,SMDC-MPHORE-384-2-02,L19
557,AVI-0001854-001,SMDC-917464-1,619,SMDC Monophore,SMDC-MPHORE-384-2-02,L20
558,AVI-0001880-001,SMDC-917385-1,540,SMDC Monophore,SMDC-MPHORE-384-2-02,L21
559,AVI-0001990-001,SMDC-917465-1,620,SMDC Monophore,SMDC-MPHORE-384-2-02,L22
560,AVI-0001960-001,SMDC-917227-1,381,SMDC Monophore,SMDC-MPHORE-384-2-02,M03
561,AVI-0001899-001,SMDC-917306-1,461,SMDC Monophore,SMDC-MPHORE-384-2-02,M04
562,AVI-0001991-001,SMDC-917228-1,382,SMDC Monophore,SMDC-MPHORE-384-2-02,M05
563,AVI-0001942-001,SMDC-917307-1,462,SMDC Monophore,SMDC-MPHORE-384-2-02,M06
564,AVI-0001950-001,SMDC-917229-1,383,SMDC Monophore,SMDC-MPHORE-384-2-02,M07
565,AVI-0002037-001,SMDC-917308-1,463,SMDC Monophore,SMDC-MPHORE-384-2-02,M08
566,AVI-0002002-001,SMDC-917230-1,384,SMDC Monophore,SMDC-MPHORE-384-2-02,M09
567,AVI-0002114-001,SMDC-917309-1,464,SMDC Monophore,SMDC-MPHORE-384-2-02,M10
568,AVI-0002082-001,SMDC-917231-1,385,SMDC Monophore,SMDC-MPHORE-384-2-02,M11
569,AVI-0002146-001,SMDC-917310-1,465,SMDC Monophore,SMDC-MPHORE-384-2-02,M12
570,AVI-0002022-001,SMDC-917232-1,386,SMDC Monophore,SMDC-MPHORE-384-2-02,M13
571,AVI-0002029-001,SMDC-917311-1,466,SMDC Monophore,SMDC-MPHORE-384-2-02,M14
572,AVI-0001951-001,SMDC-917233-1,387,SMDC Monophore,SMDC-MPHORE-384-2-02,M15
573,AVI-0001958-001,SMDC-917312-1,467,SMDC Monophore,SMDC-MPHORE-384-2-02,M16
574,AVI-0001847-001,SMDC-917234-1,388,SMDC Monophore,SMDC-MPHORE-384-2-02,M17
575,AVI-0002009-001,SMDC-917313-1,468,SMDC Monophore,SMDC-MPHORE-384-2-02,M18
576,AVI-0001938-001,SMDC-917235-1,389,SMDC Monophore,SMDC-MPHORE-384-2-02,M19
577,AVI-0001954-001,SMDC-917314-1,469,SMDC Monophore,SMDC-MPHORE-384-2-02,M20
578,AVI-0002031-001,SMDC-917236-1,390,SMDC Monophore,SMDC-MPHORE-384-2-02,M21
579,AVI-0001858-001,SMDC-917315-1,470,SMDC Monophore,SMDC-MPHORE-384-2-02,M22
580,AVI-0001997-001,SMDC-917386-1,541,SMDC Monophore,SMDC-MPHORE-384-2-02,N03
581,AVI-0001925-001,SMDC-917466-1,621,SMDC Monophore,SMDC-MPHORE-384-2-02,N04
582,AVI-0001868-001,SMDC-917387-1,542,SMDC Monophore,SMDC-MPHORE-384-2-02,N05
583,AVI-0001859-001,SMDC-917467-1,622,SMDC Monophore,SMDC-MPHORE-384-2-02,N06
584,AVI-0001896-001,SMDC-917388-1,543,SMDC Monophore,SMDC-MPHORE-384-2-02,N07
585,AVI-0002000-001,SMDC-917468-1,623,SMDC Monophore,SMDC-MPHORE-384-2-02,N08
586,AVI-0002001-001,SMDC-917389-1,544,SMDC Monophore,SMDC-MPHORE-384-2-02,N09
587,AVI-0001844-001,SMDC-917469-1,624,SMDC Monophore,SMDC-MPHORE-384-2-02,N10
588,AVI-0002055-001,SMDC-917390-1,545,SMDC Monophore,SMDC-MPHORE-384-2-02,N11
589,AVI-0001994-001,SMDC-917470-1,625,SMDC Monophore,SMDC-MPHORE-384-2-02,N12
590,AVI-0001949-001,SMDC-917391-1,546,SMDC Monophore,SMDC-MPHORE-384-2-02,N13
591,AVI-0001961-001,SMDC-917471-1,626,SMDC Monophore,SMDC-MPHORE-384-2-02,N14
592,AVI-0002131-001,SMDC-917392-1,547,SMDC Monophore,SMDC-MPHORE-384-2-02,N15
593,AVI-0002096-001,SMDC-917472-1,627,SMDC Monophore,SMDC-MPHORE-384-2-02,N16
594,AVI-0001924-001,SMDC-917393-1,548,SMDC Monophore,SMDC-MPHORE-384-2-02,N17
595,AVI-0002010-001,SMDC-917473-1,628,SMDC Monophore,SMDC-MPHORE-384-2-02,N18
596,AVI-0002021-001,SMDC-917394-1,549,SMDC Monophore,SMDC-MPHORE-384-2-02,N19
597,AVI-0001988-001,SMDC-917474-1,629,SMDC Monophore,SMDC-MPHORE-384-2-02,N20
598,AVI-0002139-001,SMDC-917395-1,550,SMDC Monophore,SMDC-MPHORE-384-2-02,N21
599,AVI-0002099-001,SMDC-917475-1,630,SMDC Monophore,SMDC-MPHORE-384-2-02,N22
600,AVI-0001832-001,SMDC-917237-1,391,SMDC Monophore,SMDC-MPHORE-384-2-02,O03
601,AVI-0001878-001,SMDC-917316-1,471,SMDC Monophore,SMDC-MPHORE-384-2-02,O04
602,AVI-0001998-001,SMDC-917238-1,392,SMDC Monophore,SMDC-MPHORE-384-2-02,O05
603,AVI-0002108-001,SMDC-917317-1,472,SMDC Monophore,SMDC-MPHORE-384-2-02,O06
604,AVI-0001848-001,SMDC-917239-1,393,SMDC Monophore,SMDC-MPHORE-384-2-02,O07
605,AVI-0001989-001,SMDC-917318-1,473,SMDC Monophore,SMDC-MPHORE-384-2-02,O08
606,AVI-0001966-001,SMDC-917240-1,394,SMDC Monophore,SMDC-MPHORE-384-2-02,O09
607,AVI-0002074-001,SMDC-917319-1,474,SMDC Monophore,SMDC-MPHORE-384-2-02,O10
608,AVI-0001871-001,SMDC-917241-1,395,SMDC Monophore,SMDC-MPHORE-384-2-02,O11
609,AVI-0001973-001,SMDC-917320-1,475,SMDC Monophore,SMDC-MPHORE-384-2-02,O12
610,AVI-0001907-001,SMDC-917242-1,396,SMDC Monophore,SMDC-MPHORE-384-2-02,O13
611,AVI-0001875-001,SMDC-917321-1,476,SMDC Monophore,SMDC-MPHORE-384-2-02,O14
612,AVI-0002042-001,SMDC-917243-1,397,SMDC Monophore,SMDC-MPHORE-384-2-02,O15
613,AVI-0002080-001,SMDC-917322-1,477,SMDC Monophore,SMDC-MPHORE-384-2-02,O16
614,AVI-0001884-001,SMDC-917244-1,398,SMDC Monophore,SMDC-MPHORE-384-2-02,O17
615,AVI-0001969-001,SMDC-917323-1,478,SMDC Monophore,SMDC-MPHORE-384-2-02,O18
616,AVI-0001920-001,SMDC-917245-1,399,SMDC Monophore,SMDC-MPHORE-384-2-02,O19
617,AVI-0002118-001,SMDC-917324-1,479,SMDC Monophore,SMDC-MPHORE-384-2-02,O20
618,AVI-0002026-001,SMDC-917246-1,400,SMDC Monophore,SMDC-MPHORE-384-2-02,O21
619,AVI-0001866-001,SMDC-917325-1,480,SMDC Monophore,SMDC-MPHORE-384-2-02,O22
620,AVI-0001860-001,SMDC-917396-1,551,SMDC Monophore,SMDC-MPHORE-384-2-02,P03
621,AVI-0001995-001,SMDC-917476-1,631,SMDC Monophore,SMDC-MPHORE-384-2-02,P04
622,AVI-0001987-001,SMDC-917397-1,552,SMDC Monophore,SMDC-MPHORE-384-2-02,P05
623,AVI-0002064-001,SMDC-917477-1,632,SMDC Monophore,SMDC-MPHORE-384-2-02,P06
624,AVI-0001914-001,SMDC-917398-1,553,SMDC Monophore,SMDC-MPHORE-384-2-02,P07
625,AVI-0002121-001,SMDC-917478-1,633,SMDC Monophore,SMDC-MPHORE-384-2-02,P08
626,AVI-0001956-001,SMDC-917399-1,554,SMDC Monophore,SMDC-MPHORE-384-2-02,P09
627,AVI-0001833-001,SMDC-917479-1,634,SMDC Monophore,SMDC-MPHORE-384-2-02,P10
628,AVI-0002090-001,SMDC-917400-1,555,SMDC Monophore,SMDC-MPHORE-384-2-02,P11
629,AVI-0002019-001,SMDC-917480-1,635,SMDC Monophore,SMDC-MPHORE-384-2-02,P12
630,AVI-0001877-001,SMDC-917401-1,556,SMDC Monophore,SMDC-MPHORE-384-2-02,P13
631,AVI-0001894-001,SMDC-917481-1,636,SMDC Monophore,SMDC-MPHORE-384-2-02,P14
632,AVI-0002093-001,SMDC-917402-1,557,SMDC Monophore,SMDC-MPHORE-384-2-02,P15
633,AVI-0002124-001,SMDC-917482-1,637,SMDC Monophore,SMDC-MPHORE-384-2-02,P16
634,AVI-0001931-001,SMDC-917403-1,558,SMDC Monophore,SMDC-MPHORE-384-2-02,P17
635,AVI-0002115-001,SMDC-917483-1,638,SMDC Monophore,SMDC-MPHORE-384-2-02,P18
636,AVI-0001972-001,SMDC-917404-1,559,SMDC Monophore,SMDC-MPHORE-384-2-02,P19
637,AVI-0002014-001,SMDC-917484-1,639,SMDC Monophore,SMDC-MPHORE-384-2-02,P20
638,AVI-0002048-001,SMDC-917405-1,560,SMDC Monophore,SMDC-MPHORE-384-2-02,P21
639,AVI-0002150-001,SMDC-917485-1,640,SMDC Monophore,SMDC-MPHORE-384-2-02,P22
640,AVI-0002347-001,SMDC-917486-1,641,SMDC Monophore,SMDC-MPHORE-384-3-02,A03
641,AVI-0002355-001,SMDC-917618-1,721,SMDC Monophore,SMDC-MPHORE-384-3-02,A04
642,AVI-0002182-001,SMDC-917487-1,642,SMDC Monophore,SMDC-MPHORE-384-3-02,A05
643,AVI-0002164-001,SMDC-917607-1,722,SMDC Monophore,SMDC-MPHORE-384-3-02,A06
644,AVI-0002449-001,SMDC-917488-1,643,SMDC Monophore,SMDC-MPHORE-384-3-02,A07
645,AVI-0002213-001,SMDC-917623-1,723,SMDC Monophore,SMDC-MPHORE-384-3-02,A08
646,AVI-0002210-001,SMDC-917489-1,644,SMDC Monophore,SMDC-MPHORE-384-3-02,A09
647,AVI-0002316-001,SMDC-917620-1,724,SMDC Monophore,SMDC-MPHORE-384-3-02,A10
648,AVI-0002329-001,SMDC-917490-1,645,SMDC Monophore,SMDC-MPHORE-384-3-02,A11
649,AVI-0002199-001,SMDC-917615-1,725,SMDC Monophore,SMDC-MPHORE-384-3-02,A12
650,AVI-0002277-001,SMDC-917491-1,646,SMDC Monophore,SMDC-MPHORE-384-3-02,A13
651,AVI-0002189-001,SMDC-917589-1,726,SMDC Monophore,SMDC-MPHORE-384-3-02,A14
652,AVI-0002425-001,SMDC-917492-1,647,SMDC Monophore,SMDC-MPHORE-384-3-02,A15
653,AVI-0002275-001,SMDC-917622-1,727,SMDC Monophore,SMDC-MPHORE-384-3-02,A16
654,AVI-0002384-001,SMDC-917493-1,648,SMDC Monophore,SMDC-MPHORE-384-3-02,A17
655,AVI-0002221-001,SMDC-917570-1,728,SMDC Monophore,SMDC-MPHORE-384-3-02,A18
656,AVI-0002372-001,SMDC-917494-1,649,SMDC Monophore,SMDC-MPHORE-384-3-02,A19
657,AVI-0002375-001,SMDC-917634-1,729,SMDC Monophore,SMDC-MPHORE-384-3-02,A20
658,AVI-0002255-001,SMDC-917495-1,650,SMDC Monophore,SMDC-MPHORE-384-3-02,A21
659,AVI-0002179-001,SMDC-917628-1,730,SMDC Monophore,SMDC-MPHORE-384-3-02,A22
660,AVI-0002356-001,SMDC-917637-2,801,SMDC Monophore,SMDC-MPHORE-384-3-02,B03
661,AVI-0002239-001,SMDC-917716-1,881,SMDC Monophore,SMDC-MPHORE-384-3-02,B04
662,AVI-0002411-001,SMDC-917649-1,802,SMDC Monophore,SMDC-MPHORE-384-3-02,B05
663,AVI-0002209-001,SMDC-917717-1,882,SMDC Monophore,SMDC-MPHORE-384-3-02,B06
664,AVI-0002338-001,SMDC-917662-1,803,SMDC Monophore,SMDC-MPHORE-384-3-02,B07
665,AVI-0002432-001,SMDC-917718-1,883,SMDC Monophore,SMDC-MPHORE-384-3-02,B08
666,AVI-0002349-001,SMDC-917657-1,804,SMDC Monophore,SMDC-MPHORE-384-3-02,B09
667,AVI-0002314-001,SMDC-917719-1,884,SMDC Monophore,SMDC-MPHORE-384-3-02,B10
668,AVI-0002408-002,SMDC-917644-1,805,SMDC Monophore,SMDC-MPHORE-384-3-02,B11
669,AVI-0002214-001,SMDC-917720-1,885,SMDC Monophore,SMDC-MPHORE-384-3-02,B12
670,AVI-0002288-001,SMDC-917683-1,806,SMDC Monophore,SMDC-MPHORE-384-3-02,B13
671,AVI-0002278-001,SMDC-917721-1,886,SMDC Monophore,SMDC-MPHORE-384-3-02,B14
672,AVI-0002250-001,SMDC-917641-1,807,SMDC Monophore,SMDC-MPHORE-384-3-02,B15
673,AVI-0002334-001,SMDC-917722-1,887,SMDC Monophore,SMDC-MPHORE-384-3-02,B16
674,AVI-0002217-001,SMDC-917673-1,808,SMDC Monophore,SMDC-MPHORE-384-3-02,B17
675,AVI-0002317-001,SMDC-917723-1,888,SMDC Monophore,SMDC-MPHORE-384-3-02,B18
676,AVI-0002194-001,SMDC-917710-1,809,SMDC Monophore,SMDC-MPHORE-384-3-02,B19
677,AVI-0002313-001,SMDC-917724-1,889,SMDC Monophore,SMDC-MPHORE-384-3-02,B20
678,AVI-0002406-001,SMDC-917705-1,810,SMDC Monophore,SMDC-MPHORE-384-3-02,B21
679,AVI-0002230-001,SMDC-917725-1,890,SMDC Monophore,SMDC-MPHORE-384-3-02,B22
680,AVI-0002379-001,SMDC-917496-1,651,SMDC Monophore,SMDC-MPHORE-384-3-02,C03
681,AVI-0002321-001,SMDC-917583-1,731,SMDC Monophore,SMDC-MPHORE-384-3-02,C04
682,AVI-0002266-001,SMDC-917497-1,652,SMDC Monophore,SMDC-MPHORE-384-3-02,C05
683,AVI-0002175-001,SMDC-917562-1,732,SMDC Monophore,SMDC-MPHORE-384-3-02,C06
684,AVI-0002265-001,SMDC-917498-1,653,SMDC Monophore,SMDC-MPHORE-384-3-02,C07
685,AVI-0002248-001,SMDC-917597-1,733,SMDC Monophore,SMDC-MPHORE-384-3-02,C08
686,AVI-0002262-001,SMDC-917499-1,654,SMDC Monophore,SMDC-MPHORE-384-3-02,C09
687,AVI-0002393-001,SMDC-917567-2,,SMDC Monophore,SMDC-MPHORE-384-3-02,C10
688,AVI-0002280-001,SMDC-917500-1,655,SMDC Monophore,SMDC-MPHORE-384-3-02,C11
689,AVI-0002163-001,SMDC-917576-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,C12
690,AVI-0002181-001,SMDC-917501-1,656,SMDC Monophore,SMDC-MPHORE-384-3-02,C13
691,AVI-0002409-001,SMDC-917609-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,C14
692,AVI-0002211-001,SMDC-917502-1,657,SMDC Monophore,SMDC-MPHORE-384-3-02,C15
693,AVI-0002380-001,SMDC-917612-4,,SMDC Monophore,SMDC-MPHORE-384-3-02,C16
694,AVI-0002427-001,SMDC-917503-1,658,SMDC Monophore,SMDC-MPHORE-384-3-02,C17
695,AVI-0002300-001,SMDC-917573-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,C18
696,AVI-0002192-001,SMDC-917504-1,659,SMDC Monophore,SMDC-MPHORE-384-3-02,C19
697,AVI-0002417-001,SMDC-917633-1,739,SMDC Monophore,SMDC-MPHORE-384-3-02,C20
698,AVI-0002311-001,SMDC-917505-1,660,SMDC Monophore,SMDC-MPHORE-384-3-02,C21
699,AVI-0002246-001,SMDC-917632-1,740,SMDC Monophore,SMDC-MPHORE-384-3-02,C22
700,AVI-0002404-001,SMDC-917667-1,811,SMDC Monophore,SMDC-MPHORE-384-3-02,D03
701,AVI-0002286-001,SMDC-917726-1,891,SMDC Monophore,SMDC-MPHORE-384-3-02,D04
702,AVI-0002416-001,SMDC-917677-1,812,SMDC Monophore,SMDC-MPHORE-384-3-02,D05
703,AVI-0002410-001,SMDC-917727-1,892,SMDC Monophore,SMDC-MPHORE-384-3-02,D06
704,AVI-0002422-001,SMDC-917688-1,813,SMDC Monophore,SMDC-MPHORE-384-3-02,D07
705,AVI-0002256-001,SMDC-917728-1,893,SMDC Monophore,SMDC-MPHORE-384-3-02,D08
706,AVI-0002433-001,SMDC-917698-1,814,SMDC Monophore,SMDC-MPHORE-384-3-02,D09
707,AVI-0002444-001,SMDC-917729-1,894,SMDC Monophore,SMDC-MPHORE-384-3-02,D10
708,AVI-0002394-001,SMDC-917689-1,815,SMDC Monophore,SMDC-MPHORE-384-3-02,D11
709,AVI-0002293-001,SMDC-917730-1,895,SMDC Monophore,SMDC-MPHORE-384-3-02,D12
710,AVI-0002156-001,SMDC-917684-1,816,SMDC Monophore,SMDC-MPHORE-384-3-02,D13
711,AVI-0002218-001,SMDC-917731-1,896,SMDC Monophore,SMDC-MPHORE-384-3-02,D14
712,AVI-0002455-001,SMDC-917659-1,817,SMDC Monophore,SMDC-MPHORE-384-3-02,D15
713,AVI-0002294-001,SMDC-917732-1,897,SMDC Monophore,SMDC-MPHORE-384-3-02,D16
714,AVI-0002232-001,SMDC-917694-1,818,SMDC Monophore,SMDC-MPHORE-384-3-02,D17
715,AVI-0002424-001,SMDC-917733-1,898,SMDC Monophore,SMDC-MPHORE-384-3-02,D18
716,AVI-0002231-001,SMDC-917704-1,819,SMDC Monophore,SMDC-MPHORE-384-3-02,D19
717,AVI-0002333-001,SMDC-917734-1,899,SMDC Monophore,SMDC-MPHORE-384-3-02,D20
718,AVI-0002215-001,SMDC-917706-1,820,SMDC Monophore,SMDC-MPHORE-384-3-02,D21
719,AVI-0002047-002,SMDC-917292-2,900,SMDC Monophore,SMDC-MPHORE-384-3-02,D22
720,AVI-0002176-001,SMDC-917506-1,661,SMDC Monophore,SMDC-MPHORE-384-3-02,E03
721,AVI-0002389-001,SMDC-917569-1,741,SMDC Monophore,SMDC-MPHORE-384-3-02,E04
722,AVI-0002188-001,SMDC-917507-1,662,SMDC Monophore,SMDC-MPHORE-384-3-02,E05
723,AVI-0002428-001,SMDC-917606-1,742,SMDC Monophore,SMDC-MPHORE-384-3-02,E06
724,AVI-0002169-001,SMDC-917508-1,663,SMDC Monophore,SMDC-MPHORE-384-3-02,E07
725,AVI-0002269-001,SMDC-917574-1,743,SMDC Monophore,SMDC-MPHORE-384-3-02,E08
726,AVI-0002303-001,SMDC-917509-1,664,SMDC Monophore,SMDC-MPHORE-384-3-02,E09
727,AVI-0002357-001,SMDC-917602-1,744,SMDC Monophore,SMDC-MPHORE-384-3-02,E10
728,AVI-0002153-001,SMDC-917510-1,665,SMDC Monophore,SMDC-MPHORE-384-3-02,E11
729,AVI-0002195-001,SMDC-917613-1,745,SMDC Monophore,SMDC-MPHORE-384-3-02,E12
730,AVI-0002381-001,SMDC-917511-1,666,SMDC Monophore,SMDC-MPHORE-384-3-02,E13
731,AVI-0002322-001,SMDC-917611-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,E14
732,AVI-0002307-001,SMDC-917512-1,667,SMDC Monophore,SMDC-MPHORE-384-3-02,E15
733,AVI-0002361-001,SMDC-917591-1,747,SMDC Monophore,SMDC-MPHORE-384-3-02,E16
734,AVI-0002272-001,SMDC-917513-1,668,SMDC Monophore,SMDC-MPHORE-384-3-02,E17
735,AVI-0002151-001,SMDC-917594-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,E18
736,AVI-0002168-001,SMDC-917514-1,669,SMDC Monophore,SMDC-MPHORE-384-3-02,E19
737,AVI-0002310-001,SMDC-917627-1,749,SMDC Monophore,SMDC-MPHORE-384-3-02,E20
738,AVI-0002155-001,SMDC-917515-1,670,SMDC Monophore,SMDC-MPHORE-384-3-02,E21
739,AVI-0002183-001,SMDC-917630-1,750,SMDC Monophore,SMDC-MPHORE-384-3-02,E22
740,AVI-0002350-001,SMDC-917652-1,821,SMDC Monophore,SMDC-MPHORE-384-3-02,F03
741,AVI-0002289-001,SMDC-917735-1,901,SMDC Monophore,SMDC-MPHORE-384-3-02,F04
742,AVI-0002159-001,SMDC-917679-1,822,SMDC Monophore,SMDC-MPHORE-384-3-02,F05
743,AVI-0002240-001,SMDC-917736-1,902,SMDC Monophore,SMDC-MPHORE-384-3-02,F06
744,AVI-0002398-001,SMDC-917676-1,823,SMDC Monophore,SMDC-MPHORE-384-3-02,F07
745,AVI-0002184-001,SMDC-917737-1,903,SMDC Monophore,SMDC-MPHORE-384-3-02,F08
746,AVI-0002205-001,SMDC-917651-1,824,SMDC Monophore,SMDC-MPHORE-384-3-02,F09
747,AVI-0002297-001,SMDC-917738-1,904,SMDC Monophore,SMDC-MPHORE-384-3-02,F10
748,AVI-0002382-001,SMDC-917693-1,825,SMDC Monophore,SMDC-MPHORE-384-3-02,F11
749,AVI-0002323-001,SMDC-917739-1,905,SMDC Monophore,SMDC-MPHORE-384-3-02,F12
750,AVI-0002178-001,SMDC-917699-1,826,SMDC Monophore,SMDC-MPHORE-384-3-02,F13
751,AVI-0002216-001,SMDC-917740-1,906,SMDC Monophore,SMDC-MPHORE-384-3-02,F14
752,AVI-0002268-001,SMDC-917691-1,827,SMDC Monophore,SMDC-MPHORE-384-3-02,F15
753,AVI-0002324-001,SMDC-917741-1,907,SMDC Monophore,SMDC-MPHORE-384-3-02,F16
754,AVI-0002173-001,SMDC-917690-1,828,SMDC Monophore,SMDC-MPHORE-384-3-02,F17
755,AVI-0002243-001,SMDC-917742-1,908,SMDC Monophore,SMDC-MPHORE-384-3-02,F18
756,AVI-0002405-001,SMDC-917701-1,829,SMDC Monophore,SMDC-MPHORE-384-3-02,F19
757,AVI-0002198-001,SMDC-917743-1,909,SMDC Monophore,SMDC-MPHORE-384-3-02,F20
758,AVI-0002390-001,SMDC-917700-1,830,SMDC Monophore,SMDC-MPHORE-384-3-02,F21
759,AVI-0002328-001,SMDC-917744-1,910,SMDC Monophore,SMDC-MPHORE-384-3-02,F22
760,AVI-0002208-001,SMDC-917516-1,671,SMDC Monophore,SMDC-MPHORE-384-3-02,G03
761,AVI-0002370-001,SMDC-917568-1,751,SMDC Monophore,SMDC-MPHORE-384-3-02,G04
762,AVI-0002279-001,SMDC-917517-1,672,SMDC Monophore,SMDC-MPHORE-384-3-02,G05
763,AVI-0002223-001,SMDC-917572-1,752,SMDC Monophore,SMDC-MPHORE-384-3-02,G06
764,AVI-0002364-001,SMDC-917518-1,673,SMDC Monophore,SMDC-MPHORE-384-3-02,G07
765,AVI-0002368-001,SMDC-917566-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,G08
766,AVI-0002440-001,SMDC-917519-1,674,SMDC Monophore,SMDC-MPHORE-384-3-02,G09
767,AVI-0002234-001,SMDC-917580-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,G10
768,AVI-0002282-001,SMDC-917520-1,675,SMDC Monophore,SMDC-MPHORE-384-3-02,G11
769,AVI-0002245-001,SMDC-917603-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,G12
770,AVI-0002378-001,SMDC-917521-1,676,SMDC Monophore,SMDC-MPHORE-384-3-02,G13
771,AVI-0002251-001,SMDC-917621-3,,SMDC Monophore,SMDC-MPHORE-384-3-02,G14
772,AVI-0002365-001,SMDC-917522-1,677,SMDC Monophore,SMDC-MPHORE-384-3-02,G15
773,AVI-0002290-001,SMDC-917617-4,,SMDC Monophore,SMDC-MPHORE-384-3-02,G16
774,AVI-0002276-001,SMDC-917523-1,678,SMDC Monophore,SMDC-MPHORE-384-3-02,G17
775,AVI-0002271-001,SMDC-917579-1,758,SMDC Monophore,SMDC-MPHORE-384-3-02,G18
776,AVI-0002261-001,SMDC-917524-1,679,SMDC Monophore,SMDC-MPHORE-384-3-02,G19
777,AVI-0002356-002,SMDC-917637-1,759,SMDC Monophore,SMDC-MPHORE-384-3-02,G20
778,AVI-0002318-001,SMDC-917525-1,680,SMDC Monophore,SMDC-MPHORE-384-3-02,G21
779,AVI-0002354-001,SMDC-917638-1,760,SMDC Monophore,SMDC-MPHORE-384-3-02,G22
780,AVI-0002414-001,SMDC-917654-1,831,SMDC Monophore,SMDC-MPHORE-384-3-02,H03
781,AVI-0002388-001,SMDC-917745-1,911,SMDC Monophore,SMDC-MPHORE-384-3-02,H04
782,AVI-0002319-001,SMDC-917685-1,832,SMDC Monophore,SMDC-MPHORE-384-3-02,H05
783,AVI-0002397-001,SMDC-917746-1,912,SMDC Monophore,SMDC-MPHORE-384-3-02,H06
784,AVI-0002112-002,SMDC-917171-2,833,SMDC Monophore,SMDC-MPHORE-384-3-02,H07
785,AVI-0002241-001,SMDC-917747-1,913,SMDC Monophore,SMDC-MPHORE-384-3-02,H08
786,AVI-0002264-001,SMDC-917640-2,834,SMDC Monophore,SMDC-MPHORE-384-3-02,H09
787,AVI-0002242-001,SMDC-917748-1,914,SMDC Monophore,SMDC-MPHORE-384-3-02,H10
788,AVI-0002423-001,SMDC-917686-1,835,SMDC Monophore,SMDC-MPHORE-384-3-02,H11
789,AVI-0002291-001,SMDC-917749-1,915,SMDC Monophore,SMDC-MPHORE-384-3-02,H12
